10.1109/JIOT.2014.2329462,Wireless communication,add
10.1109/JIOT.2014.2337018,Resilience,del
10.1109/JIOT.2014.2337336,Computer architecture,add
10.1109/JIOT.2014.2337886,Safety,del
10.1109/JIOT.2014.2376631,Vehicular ad hoc networks,del
10.1109/JIOT.2014.2376631,Network architecture,add
10.1109/JIOT.2014.2376631,Special issues and sections,add
10.1109/JIOT.2014.2354294,Road traffic,del
10.1109/JIOT.2014.2354294,Vehiclular ad hoc networks,add
10.1109/JIOT.2014.2354294,Routing,add
10.1109/JIOT.2014.2354294,Computer architecture,add
10.1109/JIOT.2014.2371897,Vehiclular ad hoc networks,del
10.1109/JIOT.2014.2374606,Road traffic,del
10.1109/JIOT.2014.2374606,Vehiclular ad hoc networks,add
10.1109/JIOT.2014.2361911,Vehiclular ad hoc networks,del
10.1109/JIOT.2014.2366120,Road traffic,del
10.1109/JIOT.2014.2366120,Vehiclular ad hoc networks,del
10.1109/JIOT.2014.2363834,Vehiclular ad hoc networks,add
10.1109/JIOT.2014.2363834,Electric vehicles,add
10.1109/JIOT.2014.2361016,Road traffic,add
10.1109/JIOT.2014.2361016,Vehiclular ad hoc networks,del
10.1109/JIOT.2015.2394696,Wireless communication,del
10.1109/JIOT.2015.2394696,Special issues and sections,del
10.1109/JIOT.2014.2385891,Wireless communication,add
10.1109/JIOT.2014.2385891,Integrated circuit modeling,add
10.1109/JIOT.2014.2367116,Geography,del
10.1109/JIOT.2014.2367116,Routing,del
10.1109/JIOT.2014.2377238,Wireless communication,del
10.1109/JIOT.2014.2377238,Injuries,add
10.1109/JIOT.2014.2377238,Discrete wavelet transforms,del
10.1109/JIOT.2015.2389335,Wireless communication,del
10.1109/JIOT.2015.2389335,Support vector machines,del
10.1109/JIOT.2015.2390075,Special issues and sections,add
10.1109/JIOT.2015.2391113,Wireless communication,add
10.1109/JIOT.2014.2378783,Computer security,add
10.1109/JIOT.2014.2360121,Computer security,del
10.1109/JIOT.2014.2366110,Wireless communication,del
10.1109/JIOT.2015.2390775,IEEE 802.15 Standards,del
10.1109/JIOT.2015.2388581,Reliability,del
10.1109/JIOT.2015.2388581,Security,add
10.1109/JIOT.2015.2388581,Routing,add
10.1109/JIOT.2014.2368356,Computer architecture,del
10.1109/JIOT.2014.2385798,Wireless communication,add
10.1109/JIOT.2015.2394438,Frequency division multiaccess,del
10.1109/JIOT.2015.2394438,Time division multiple access,add
10.1109/JIOT.2015.2428951,Special issues and sections,del
10.1109/JIOT.2014.2384207,Reliability,del
10.1109/JIOT.2014.2384207,Wireless communication,del
10.1109/JIOT.2015.2409892,Routing,del
10.1109/JIOT.2014.2388131,Graphical user interfaces,del
10.1109/JIOT.2014.2387155,Security,del
10.1109/JIOT.2014.2387155,Computer architecture,add
10.1109/JIOT.2014.2384734,Analytical models,del
10.1109/JIOT.2014.2384734,Search problems,add
10.1109/JIOT.2015.2412552,Fault tolerance,del
10.1109/JIOT.2015.2417528,Optical sensors,add
10.1109/JIOT.2015.2417528,Optical reflection,del
10.1109/JIOT.2015.2459291,Special issues and sections,add
10.1109/JIOT.2014.2387771,Radio frequency,del
10.1109/JIOT.2014.2387883,Rail transportation,del
10.1109/JIOT.2014.2386326,Fault tolerance,del
10.1109/JIOT.2014.2386326,Routing,del
10.1109/JIOT.2015.2404929,Acceleration,del
10.1109/JIOT.2015.2404929,Vectors,add
10.1109/JIOT.2015.2411227,Vectors,del
10.1109/JIOT.2015.2477615,Special issues and sections,del
10.1109/JIOT.2015.2409151,Incentive schemes,del
10.1109/JIOT.2015.2410425,Vectors,add
10.1109/JIOT.2015.2419740,IEEE 802.15 Standards,del
10.1109/JIOT.2015.2419740,Web services,del
10.1109/JIOT.2015.2425431,IEEE 802.15 Standards,del
10.1109/JIOT.2015.2425431,Routing,add
10.1109/JIOT.2015.2435655,Analytical models,del
10.1109/JIOT.2015.2477467,Computer architecture,del
10.1109/JIOT.2015.2476915,Wireless communication,del
10.1109/JIOT.2015.2476915,Reliability,add
10.1109/JIOT.2015.2408451,Robot sensing systems,del
10.1109/JIOT.2015.2408597,Electricity,add
10.1109/JIOT.2015.2419632,Interference,del
10.1109/JIOT.2015.2417684,Computer architecture,add
10.1109/JIOT.2015.2433938,Bridges,add
10.1109/JIOT.2015.2423286,Security,del
10.1109/JIOT.2015.2441031,Warranties,add
10.1109/JIOT.2015.2475639,Routing,add
10.1109/JIOT.2015.2451997,GSM,add
10.1109/JIOT.2015.2451997,Noise measurement,del
10.1109/JIOT.2015.2434211,Virtualization,del
10.1109/JIOT.2016.2516838,Special issues and sections,del
10.1109/JIOT.2015.2439045,Absorption,del
10.1109/JIOT.2015.2440176,Wireless communication,add
10.1109/JIOT.2015.2438098,Neurons,del
10.1109/JIOT.2015.2438098,Cutoff frequency,add
10.1109/JIOT.2015.2438098,Biomembranes,add
10.1109/JIOT.2015.2472555,Interference,add
10.1109/JIOT.2015.2472555,Bit error rate,del
10.1109/JIOT.2015.2472291,Wireless communication,add
10.1109/JIOT.2015.2472291,Neurons,add
10.1109/JIOT.2015.2463685,Absorption,del
10.1109/JIOT.2015.2463685,Permittivity,add
10.1109/JIOT.2015.2498900,Security,del
10.1109/JIOT.2015.2462030,Routing,add
10.1109/JIOT.2015.2471260,Computer architecture,add
10.1109/JIOT.2015.2483750,Wireless communication,add
10.1109/JIOT.2015.2490544,Wireless communication,add
10.1109/JIOT.2015.2506258,Image recognition,add
10.1109/JIOT.2015.2506258,Cultural differences,del
10.1109/JIOT.2016.2554738,Special issues and sections,add
10.1109/JIOT.2016.2554738,Embedded systems,add
10.1109/JIOT.2015.2460333,Access control,add
10.1109/JIOT.2015.2455555,Computer architecture,del
10.1109/JIOT.2015.2455555,Cities and towns,add
10.1109/JIOT.2016.2554739,Special issues and sections,add
10.1109/JIOT.2015.2496626,Downlink,add
10.1109/JIOT.2015.2497230,Downlink,add
10.1109/JIOT.2015.2496161,Interference,add
10.1109/JIOT.2016.2557240,Downlink,add
10.1109/JIOT.2015.2494002,Wireless communication,add
10.1109/JIOT.2015.2493370,Analytical models,del
10.1109/JIOT.2015.2493370,Downlink,add
10.1109/JIOT.2015.2495321,Yttrium,del
10.1109/JIOT.2015.2495321,Resists,add
10.1109/JIOT.2015.2497311,Reliability,add
10.1109/JIOT.2015.2497712,Interference,add
10.1109/JIOT.2015.2497712,Computer architecture,del
10.1109/JIOT.2016.2591766,Special issues and sections,del
10.1109/JIOT.2015.2493082,Computer architecture,add
10.1109/JIOT.2015.2480421,Wireless communication,add
10.1109/JIOT.2015.2512325,DH-HEMTs,add
10.1109/JIOT.2015.2497089,Wireless communication,add
10.1109/JIOT.2016.2517405,Reliability,add
10.1109/JIOT.2015.2482363,Routing,del
10.1109/JIOT.2015.2490162,Routing,add
10.1109/JIOT.2016.2572729,Security,del
10.1109/JIOT.2015.2504487,Acceleration,add
10.1109/JIOT.2015.2504487,Search problems,del
10.1109/JIOT.2015.2451138,Routing,del
10.1109/JIOT.2015.2495229,Wireless communication,del
10.1109/JIOT.2015.2477039,Routing,del
10.1109/JIOT.2015.2477039,Linear programming,del
10.1109/JIOT.2015.2478435,Network coding,del
10.1109/JIOT.2015.2478435,Routing,add
10.1109/JIOT.2015.2483023,Computer architecture,del
10.1109/JIOT.2016.2521170,Wireless communication,add
10.1109/JIOT.2015.2496418,Reliability,del
10.1109/JIOT.2015.2481932,Radio frequency,add
10.1109/JIOT.2015.2481932,Wireless communication,del
10.1109/JIOT.2015.2481932,Random variables,add
10.1109/JIOT.2015.2510504,Wireless communication,add
10.1109/JIOT.2016.2555762,Noise measurement,del
10.1109/JIOT.2016.2555762,Wireless communication,del
10.1109/JIOT.2015.2504622,Computer architecture,del
10.1109/JIOT.2015.2502486,Headphones,del
10.1109/JIOT.2015.2502486,Robot sensing systems,add
10.1109/JIOT.2016.2560123,Virtual private networks,add
10.1109/JIOT.2016.2560123,Computers,del
10.1109/JIOT.2015.2511805,Wireless communication,del
10.1109/JIOT.2016.2537148,Libraries,add
10.1109/JIOT.2016.2537148,Computer architecture,del
10.1109/JIOT.2016.2516102,Security,add
10.1109/JIOT.2015.2509259,Downlink,del
10.1109/JIOT.2015.2509259,Interference,add
10.1109/JIOT.2016.2560768,Security,del
10.1109/JIOT.2016.2584538,Computer architecture,del
10.1109/JIOT.2016.2584538,Security,del
10.1109/JIOT.2016.2533541,Downlink,del
10.1109/JIOT.2016.2518925,Interference,add
10.1109/JIOT.2016.2542242,Radio frequency,del
10.1109/JIOT.2016.2611605,Vehicular ad hoc networks,add
10.1109/JIOT.2016.2611605,Wireless communication,del
10.1109/JIOT.2016.2611605,Road safety,del
10.1109/JIOT.2016.2545926,Safety,del
10.1109/JIOT.2016.2545926,Virtualization,del
10.1109/JIOT.2016.2545926,Computer security,del
10.1109/JIOT.2016.2548659,Radio frequency,del
10.1109/JIOT.2016.2548659,Interference,del
10.1109/JIOT.2016.2548659,Wireless communication,del
10.1109/JIOT.2016.2552381,Robot kinematics,del
10.1109/JIOT.2016.2552381,Robot sensing systems,add
10.1109/JIOT.2016.2557459,Computer architecture,add
10.1109/JIOT.2016.2561962,Acceleration,add
10.1109/JIOT.2016.2561962,Bidirectional control,del
10.1109/JIOT.2016.2564428,Integrated circuit modeling,del
10.1109/JIOT.2016.2572638,Humanoid robots,del
10.1109/JIOT.2016.2576479,Multimedia communication,del
10.1109/JIOT.2016.2587380,Computer architecture,del
10.1109/JIOT.2016.2587823,Computer architecture,add
10.1109/JIOT.2016.2589928,Microswitches,add
10.1109/JIOT.2016.2593438,Wireless communication,add
10.1109/JIOT.2016.2593438,Reliability,add
10.1109/JIOT.2016.2599852,Wireless communication,del
10.1109/JIOT.2016.2602846,Distributed databases,add
10.1109/JIOT.2016.2602846,Electric vehicles,del
10.1109/JIOT.2016.2604221,Wireless personal area networks,add
10.1109/JIOT.2016.2613111,Routing,del
10.1109/JIOT.2016.2615180,Security,add
10.1109/JIOT.2016.2614976,Security,add
10.1109/JIOT.2016.2616022,Virtualization,add
10.1109/JIOT.2016.2618909,Distributed databases,del
10.1109/JIOT.2016.2619369,Distributed databases,del
10.1109/JIOT.2016.2619679,Wireless communication,del
10.1109/JIOT.2016.2619679,Acoustics,add
10.1109/JIOT.2016.2628241,Physical layer,add
10.1109/JIOT.2016.2628241,Analytical models,del
10.1109/JIOT.2016.2636162,Wireless communication,del
10.1109/JIOT.2016.2638023,Analytical models,add
10.1109/JIOT.2016.2638119,Fuzzy logic,del
10.1109/JIOT.2016.2640563,Reliability,add
10.1109/JIOT.2016.2642643,Multicast algorithms,del
10.1109/JIOT.2016.2642643,Routing,add
10.1109/JIOT.2016.2642643,Multimedia communication,del
10.1109/JIOT.2017.2689658,Special issues and sections,add
10.1109/JIOT.2016.2553100,Humanoid robots,add
10.1109/JIOT.2016.2557814,Calibration,add
10.1109/JIOT.2016.2560518,Incentive schemes,add
10.1109/JIOT.2016.2624800,Radio frequency,del
10.1109/JIOT.2016.2624800,Wireless communication,del
10.1109/JIOT.2016.2556006,Renewable energy sources,add
10.1109/JIOT.2016.2561839,Safety,del
10.1109/JIOT.2016.2561839,Downlink,add
10.1109/JIOT.2016.2623767,Virtualization,add
10.1109/JIOT.2016.2623767,Robot sensing systems,del
10.1109/JIOT.2016.2623767,Robot kinematics,del
10.1109/JIOT.2016.2566659,Time division multiple access,del
10.1109/JIOT.2016.2587060,Distributed databases,add
10.1109/JIOT.2016.2621998,Computer architecture,add
10.1109/JIOT.2016.2621998,Resilience,add
10.1109/JIOT.2017.2689659,Special issues and sections,del
10.1109/JIOT.2017.2689659,Multimedia communication,del
10.1109/JIOT.2016.2578722,Multimedia communication,add
10.1109/JIOT.2016.2578722,Wireless communication,del
10.1109/JIOT.2016.2577630,Multimedia communication,add
10.1109/JIOT.2016.2583465,Image reconstruction,add
10.1109/JIOT.2016.2583465,Dictionaries,add
10.1109/JIOT.2016.2583465,Compressed sensing,del
10.1109/JIOT.2016.2583465,Multimedia communication,del
10.1109/JIOT.2016.2577701,Multimedia communication,del
10.1109/JIOT.2017.2689699,Big Data,del
10.1109/JIOT.2017.2689699,Special issues and sections,add
10.1109/JIOT.2016.2569094,Security,del
10.1109/JIOT.2016.2569094,Microcomputers,add
10.1109/JIOT.2016.2571718,Access control,del
10.1109/JIOT.2016.2582780,Security,add
10.1109/JIOT.2016.2597150,Computer hacking,add
10.1109/JIOT.2017.2686451,Big Data,del
10.1109/JIOT.2016.2624824,Security,del
10.1109/JIOT.2016.2638851,Wireless communication,add
10.1109/JIOT.2016.2638851,Downlink,del
10.1109/JIOT.2017.2653362,Reliability,del
10.1109/JIOT.2017.2653362,Routing,del
10.1109/JIOT.2017.2653362,Wireless communication,del
10.1109/JIOT.2017.2656151,Electromyography,del
10.1109/JIOT.2017.2661326,Instruments,add
10.1109/JIOT.2017.2663318,Wireless communication,del
10.1109/JIOT.2017.2665550,Computer architecture,del
10.1109/JIOT.2017.2665550,Wireless communication,add
10.1109/JIOT.2017.2666783,Security,del
10.1109/JIOT.2017.2666798,Bridges,add
10.1109/JIOT.2017.2666798,Computers,del
10.1109/JIOT.2017.2666799,Distributed databases,add
10.1109/JIOT.2017.2666799,Access control,del
10.1109/JIOT.2017.2669993,Aircraft,add
10.1109/JIOT.2017.2670022,Wireless communication,del
10.1109/JIOT.2017.2671424,Injuries,del
10.1109/JIOT.2017.2671460,Cross layer design,del
10.1109/JIOT.2017.2671460,Reliability,add
10.1109/JIOT.2017.2671460,Multimedia communication,del
10.1109/JIOT.2017.2713158,Special issues and sections,add
10.1109/JIOT.2016.2594205,Computer architecture,add
10.1109/JIOT.2017.2701205,Time division multiple access,del
10.1109/JIOT.2017.2701205,Wireless communication,del
10.1109/JIOT.2017.2703813,Network coding,del
10.1109/JIOT.2017.2714658,Computer architecture,del
10.1109/JIOT.2017.2704605,Wireless communication,add
10.1109/JIOT.2017.2714638,Virtualization,add
10.1109/JIOT.2017.2724762,Interference,add
10.1109/JIOT.2017.2711248,Packet loss,add
10.1109/JIOT.2017.2711248,Fuzzy logic,del
10.1109/JIOT.2017.2715859,Graphical user interfaces,del
10.1109/JIOT.2017.2715859,Home appliances,add
10.1109/JIOT.2017.2750438,Special issues and sections,del
10.1109/JIOT.2017.2683200,Smart transportation,add
10.1109/JIOT.2017.2683200,Security,add
10.1109/JIOT.2017.2683200,Computer architecture,del
10.1109/JIOT.2017.2659783,Security,del
10.1109/JIOT.2017.2685596,Security,add
10.1109/JIOT.2017.2672778,Interference,add
10.1109/JIOT.2017.2672778,Wireless communication,del
10.1109/JIOT.2017.2709942,Computer architecture,del
10.1109/JIOT.2017.2695535,Robot sensing systems,add
10.1109/JIOT.2017.2695535,Big Data,del
10.1109/JIOT.2017.2708042,Access control,del
10.1109/JIOT.2017.2708042,Wireless communication,del
10.1109/JIOT.2017.2731301,Robot sensing systems,add
10.1109/JIOT.2017.2731301,Smart cameras,del
10.1109/JIOT.2017.2731301,Field programmable gate arrays,add
10.1109/JIOT.2017.2706418,Power supplies,del
10.1109/JIOT.2017.2706418,Wireless communication,add
10.1109/JIOT.2017.2706418,Ground penetrating radar,add
10.1109/JIOT.2017.2723013,Wireless communication,del
10.1109/JIOT.2017.2703916,Reliability,del
10.1109/JIOT.2017.2703916,Wireless communication,del
10.1109/JIOT.2017.2736446,Security,add
10.1109/JIOT.2017.2736446,Reliability,del
10.1109/JIOT.2017.2734280,Routing,add
10.1109/JIOT.2017.2729887,Wireless communication,del
10.1109/JIOT.2017.2714189,Big Data,add
10.1109/JIOT.2017.2740423,Virtualization,add
10.1109/JIOT.2017.2707464,Australia,del
10.1109/JIOT.2017.2707464,Routing,add
10.1109/JIOT.2017.2677975,Interference,del
10.1109/JIOT.2017.2682100,Calibration,del
10.1109/JIOT.2017.2692383,Computer architecture,add
10.1109/JIOT.2017.2734682,Radio frequency,add
10.1109/JIOT.2017.2734682,Wireless communication,del
10.1109/JIOT.2017.2689777,Radio frequency,add
10.1109/JIOT.2017.2689777,Wireless communication,del
10.1109/JIOT.2017.2719621,Wireless communication,del
10.1109/JIOT.2017.2727098,Optical sensors,add
10.1109/JIOT.2017.2727098,Recycling,add
10.1109/JIOT.2017.2717853,Interference,add
10.1109/JIOT.2017.2709810,Wireless communication,add
10.1109/JIOT.2017.2709810,Acceleration,del
10.1109/JIOT.2017.2709810,Distributed databases,add
10.1109/JIOT.2017.2709252,Security,del
10.1109/JIOT.2017.2679119,Time division multiple access,del
10.1109/JIOT.2017.2707094,Bridges,add
10.1109/JIOT.2017.2707094,Home automation,del
10.1109/JIOT.2017.2704921,Computer architecture,del
10.1109/JIOT.2017.2771580,Special issues and sections,add
10.1109/JIOT.2017.2703172,Wireless communication,del
10.1109/JIOT.2017.2703172,Security,del
10.1109/JIOT.2017.2703172,Computer security,del
10.1109/JIOT.2017.2740569,Vehicular ad hoc networks,del
10.1109/JIOT.2017.2707489,Home appliances,add
10.1109/JIOT.2017.2707489,Computer architecture,add
10.1109/JIOT.2017.2763178,Access control,add
10.1109/JIOT.2017.2763178,Air safety,add
10.1109/JIOT.2017.2714904,Security,del
10.1109/JIOT.2017.2707465,Computer hacking,add
10.1109/JIOT.2017.2707465,Computer security,add
10.1109/JIOT.2017.2749883,Wireless communication,del
10.1109/JIOT.2017.2749883,Computer security,del
10.1109/JIOT.2017.2684221,Wireless communication,del
10.1109/JIOT.2017.2684221,Security,add
10.1109/JIOT.2017.2761700,Security,add
10.1109/JIOT.2017.2761700,Virtualization,del
10.1109/JIOT.2017.2761700,Wireless communication,del
10.1109/JIOT.2017.2719623,Routing,del
10.1109/JIOT.2017.2719623,Analytical models,del
10.1109/JIOT.2017.2719623,Security,add
10.1109/JIOT.2017.2769134,Reliability,del
10.1109/JIOT.2017.2769134,Analytical models,del
10.1109/JIOT.2017.2769134,Computer security,del
10.1109/JIOT.2017.2691352,Interference,add
10.1109/JIOT.2017.2691352,Wireless communication,add
10.1109/JIOT.2017.2691352,Physical layer,del
10.1109/JIOT.2017.2746186,Access control,del
10.1109/JIOT.2016.2645125,Wireless communication,add
10.1109/JIOT.2016.2624761,Big Data,add
10.1109/JIOT.2017.2665339,Multimedia communication,del
10.1109/JIOT.2017.2757138,Wireless communication,del
10.1109/JIOT.2017.2754918,Wireless personal area networks,add
10.1109/JIOT.2017.2754918,Routing,add
10.1109/JIOT.2017.2750030,Computer architecture,add
10.1109/JIOT.2017.2752801,Routing,add
10.1109/JIOT.2017.2752801,Wireless communication,del
10.1109/JIOT.2017.2761599,Collaboration,add
10.1109/JIOT.2017.2761599,Robot sensing systems,del
10.1109/JIOT.2017.2761599,Robot kinematics,del
10.1109/JIOT.2017.2750324,Context awareness,add
10.1109/JIOT.2017.2750324,Safety,del
10.1109/JIOT.2017.2755980,Linear programming,del
10.1109/JIOT.2017.2768498,Interference,del
10.1109/JIOT.2017.2768498,Network servers,add
10.1109/JIOT.2017.2753579,Wireless communication,del
10.1109/JIOT.2017.2756025,Anomaly detection,add
10.1109/JIOT.2017.2756025,Principal component analysis,add
10.1109/JIOT.2017.2749604,Access control,add
10.1109/JIOT.2017.2749604,Distributed databases,add
10.1109/JIOT.2017.2761353,Security,del
10.1109/JIOT.2017.2764879,Stochastic processes,add
10.1109/JIOT.2017.2764879,Renewable energy sources,del
10.1109/JIOT.2017.2765243,Road traffic,add
10.1109/JIOT.2017.2764941,Packet loss,del
10.1109/JIOT.2017.2754578,Noise measurement,del
10.1109/JIOT.2017.2754578,Wireless communication,del
10.1109/JIOT.2017.2750765,Home appliances,del
10.1109/JIOT.2017.2767018,Wireless communication,add
10.1109/JIOT.2017.2773600,Big Data,del
10.1109/JIOT.2017.2769446,Virtualization,add
10.1109/JIOT.2017.2771219,Analytical models,del
10.1109/JIOT.2017.2771370,Home appliances,add
10.1109/JIOT.2017.2772318,Wireless communication,del
10.1109/JIOT.2017.2774286,Virtualization,del
10.1109/JIOT.2017.2775048,Wireless communication,add
10.1109/JIOT.2017.2775959,Reliability,del
10.1109/JIOT.2017.2776252,Reliability,add
10.1109/JIOT.2017.2776252,Prediction methods,del
10.1109/JIOT.2017.2776964,Wireless communication,add
10.1109/JIOT.2017.2777917,Programming,del
10.1109/JIOT.2017.2778185,Wireless communication,add
10.1109/JIOT.2017.2778185,Security,del
10.1109/JIOT.2017.2778766,Time division multiple access,del
10.1109/JIOT.2017.2779180,Computer architecture,add
10.1109/JIOT.2017.2779180,Security,del
10.1109/JIOT.2017.2780263,Wireless communication,add
10.1109/JIOT.2017.2780263,Physical layer,add
10.1109/JIOT.2017.2782367,Wireless communication,del
10.1109/JIOT.2017.2782367,Radio frequency,add
10.1109/JIOT.2017.2782660,Analytical models,del
10.1109/JIOT.2017.2782660,Security,del
10.1109/JIOT.2017.2785659,Field programmable gate arrays,del
10.1109/JIOT.2017.2786546,Robot sensing systems,del
10.1109/JIOT.2017.2786680,Analytical models,del
10.1109/JIOT.2017.2762731,Multimedia communication,add
10.1109/JIOT.2017.2767381,Computer architecture,del
10.1109/JIOT.2018.2792885,Special issues and sections,add
10.1109/JIOT.2017.2749401,Inspection,add
10.1109/JIOT.2017.2749401,Rail transportation,del
10.1109/JIOT.2017.2749401,Safety,add
10.1109/JIOT.2017.2749401,Bridges,del
10.1109/JIOT.2017.2741923,Security,add
10.1109/JIOT.2017.2714181,Radar antennas,del
10.1109/JIOT.2017.2752222,Routing,add
10.1109/JIOT.2017.2752222,Vehicular ad hoc networks,del
10.1109/JIOT.2017.2717078,Safety,add
10.1109/JIOT.2017.2766085,Anomaly detection,del
10.1109/JIOT.2017.2717704,Fault tolerance,del
10.1109/JIOT.2017.2717704,Virtualization,del
10.1109/JIOT.2017.2717704,Computer architecture,add
10.1109/JIOT.2017.2720855,Reliability,add
10.1109/JIOT.2017.2720855,Collaboration,add
10.1109/JIOT.2017.2712560,Learning (artificial intelligence),add
10.1109/JIOT.2017.2727517,Time division multiple access,add
10.1109/JIOT.2017.2727517,Wireless communication,del
10.1109/JIOT.2017.2764747,Reliability,add
10.1109/JIOT.2017.2764747,Wireless communication,add
10.1109/JIOT.2017.2724845,Analytical models,del
10.1109/JIOT.2017.2747214,Programming,del
10.1109/JIOT.2017.2720635,Security,add
10.1109/JIOT.2017.2742663,Wireless communication,add
10.1109/JIOT.2017.2725238,Routing,del
10.1109/JIOT.2017.2722378,Computer architecture,del
10.1109/JIOT.2017.2722378,Big Data,add
10.1109/JIOT.2017.2728089,Pipelines,add
10.1109/JIOT.2017.2788449,Wireless communication,del
10.1109/JIOT.2018.2812300,Autonomous vehicles,add
10.1109/JIOT.2018.2802704,Reliability,del
10.1109/JIOT.2018.2802704,Economics,add
10.1109/JIOT.2018.2796561,Computer architecture,add
10.1109/JIOT.2018.2794200,Wireless communication,del
10.1109/JIOT.2018.2794200,Analytical models,del
10.1109/JIOT.2018.2795548,Bioinformatics,del
10.1109/JIOT.2018.2789928,Wireless communication,del
10.1109/JIOT.2018.2800096,Stochastic processes,del
10.1109/JIOT.2018.2800096,Wireless communication,add
10.1109/JIOT.2017.2788802,Analytical models,del
10.1109/JIOT.2018.2799948,Neuromorphics,add
10.1109/JIOT.2018.2799948,Neurons,del
10.1109/JIOT.2018.2799948,Programming,add
10.1109/JIOT.2017.2787962,Security,add
10.1109/JIOT.2018.2805899,Computer architecture,del
10.1109/JIOT.2018.2792016,Security,add
10.1109/JIOT.2018.2812155,Support vector machines,add
10.1109/JIOT.2017.2788207,Radio frequency,add
10.1109/JIOT.2017.2788207,Wireless communication,del
10.1109/JIOT.2018.2795615,Received signal strength indicator,del
10.1109/JIOT.2018.2799848,Radio frequency,del
10.1109/JIOT.2018.2811240,Wireless communication,del
10.1109/JIOT.2018.2811240,Wireless personal area networks,add
10.1109/JIOT.2018.2797896,Acoustics,del
10.1109/JIOT.2018.2808280,Network architecture,add
10.1109/JIOT.2018.2812239,Access control,del
10.1109/JIOT.2018.2812239,Bitcoin,add
10.1109/JIOT.2018.2800691,Unicast,add
10.1109/JIOT.2018.2800691,Reliability,del
10.1109/JIOT.2018.2799820,Routing,add
10.1109/JIOT.2018.2791627,Reliability,del
10.1109/JIOT.2018.2791627,Safety,add
10.1109/JIOT.2018.2812163,Water pollution,add
10.1109/JIOT.2018.2800035,Security,del
10.1109/JIOT.2018.2800035,Physical layer,add
10.1109/JIOT.2018.2800904,Interference,add
10.1109/JIOT.2018.2800904,Collaboration,add
10.1109/JIOT.2018.2805263,Computer architecture,del
10.1109/JIOT.2018.2794614,Reliability,del
10.1109/JIOT.2018.2806184,Interference,add
10.1109/JIOT.2018.2811808,Wireless communication,add
10.1109/JIOT.2018.2793162,Packet loss,add
10.1109/JIOT.2018.2838968,Research and development,del
10.1109/JIOT.2018.2838968,Special issues and sections,add
10.1109/JIOT.2018.2838968,Virtualization,add
10.1109/JIOT.2018.2797187,Routing,del
10.1109/JIOT.2018.2797187,Computer architecture,add
10.1109/JIOT.2018.2797906,Routing,add
10.1109/JIOT.2018.2799936,Computer architecture,del
10.1109/JIOT.2018.2801317,Computer architecture,del
10.1109/JIOT.2018.2801317,Security,add
10.1109/JIOT.2018.2801317,Virtualization,del
10.1109/JIOT.2018.2801944,Computer architecture,del
10.1109/JIOT.2018.2801944,Security,add
10.1109/JIOT.2018.2838938,Wide area networks,del
10.1109/JIOT.2018.2838938,Radio access technologies,add
10.1109/JIOT.2018.2838938,Special issues and sections,del
10.1109/JIOT.2017.2789217,Collaboration,add
10.1109/JIOT.2017.2783374,Downlink,del
10.1109/JIOT.2017.2782323,Downlink,add
10.1109/JIOT.2017.2782318,Analytical models,add
